"Valentino Livramento","engENG","DF","Newcastle Utd","engPremier League","23-018","2002","7.8","385","308","75","4","0","1","15","71","0","0","0","0","314","2","9",
"Javier Llabrés","esESP","FW,MF","Mallorca","esLa Liga","23-080","2002","1.4","38","37","0","0","0","0","6","0","0","0","0","0","29","1","0",
"Diego Llorente","esESP","DF","Betis","esLa Liga","32-106","1993","0.5","36","35","1","1","0","0","0","0","0","0","0","0","27","0","0",
"Marcos Llorente","esESP","DF","Atlético Madrid","esLa Liga","30-304","1995","12.1","857","754","101","17","2","3","21","82","0","0","0","0","747","2","18",
"Gautier Lloris","frFRA","DF","Le Havre","frLigue 1","30-135","1995","11.4","696","667","28","23","0","2","0","1","0","0","0","0","649","1","2",
"Giovani Lo Celso","arARG","MF","Betis","esLa Liga","29-235","1996","9.2","574","500","73","43","7","3","38","3","23","10","7","0","483","1","6",
"Danny Loader","cmCMR","MF,FW","Auxerre","frLigue 1","25-094","2000","11.1","269","257","11","2","1","1","7","3","1","0","0","0","212","1","3",
"Stanislav Lobotka","skSVK","MF","Napoli","itSerie A","31-005","1994","6.8","453","432","21","15","1","1","1","1","0","0","0","0","422","0","1",
"Manuel Locatelli","itITA","MF","Juventus","itSerie A","27-326","1998","10.4","835","796","36","29","0","10","4","2","2","1","1","0","734","3","5",
"Bradley Locko","frFRA","DF","Brest","frLigue 1","23-208","2002","10.3","439","344","93","9","1","2","23","84","0","0","0","0","335","2","10",
"Ruben Loftus-Cheek","engENG","MF,FW","Milan","itSerie A","29-311","1996","4.4","157","155","2","1","2","0","4","0","0","0","0","0","131","0","1",
"Sean Longstaff","engENG","MF","Leeds United","engPremier League","28-031","1997","9.8","435","368","66","25","1","0","44","2","27","12","13","2","354","1","8",
"Ademola Lookman","ngNGA","FW,MF","Atalanta","itSerie A","28-041","1997","5.9","163","152","10","1","0","1","15","1","5","2","0","0","123","1","4",
"Anthony Lopes","ptPOR","GK","Nantes","frLigue 1","35-060","1990","12.0","478","394","84","41","0","0","0","1","0","0","0","0","384","0","0",
"David López","esESP","DF","Mallorca","esLa Liga","22-300","2003","0.7","19","19","0","0","0","0","0","0","0","0","0","0","16","0","0",
"David López","esESP","DF","Girona","esLa Liga","36-052","1989","2.2","173","164","9","2","0","2","0","0","0","0","0","0","152","0","3",
"Diego López","esESP","MF,FW","Valencia","esLa Liga","23-201","2002","10.6","277","264","10","3","1","1","22","6","0","0","0","0","189","3","12",
"Fer López","esESP","MF,FW","Wolves","engPremier League","21-190","2004","1.3","70","63","7","1","3","0","3","1","2","1","0","0","53","0","1",
"Fermin López","esESP","MF,FW","Barcelona","esLa Liga","22-203","2003","6.1","278","271","3","0","4","1","10","1","0","0","0","0","228","4","5",
"Javi López","esESP","DF","Oviedo","esLa Liga","23-250","2002","4.0","184","149","33","1","0","1","13","32","0","0","0","0","139","2","7",
"Julien López","dzALG","FW,MF","Paris FC","frLigue 1","33-274","1992","0.3","8","8","0","0","0","0","1","0","0","0","0","0","5","0","0",
"Maxime Lopez","frFRA","MF","Paris FC","frLigue 1","27-361","1997","12.0","1039","977","58","32","2","4","47","6","20","14","4","0","902","4","13",
"Pau López","esESP","GK","Betis","esLa Liga","30-352","1994","7.0","221","149","69","20","0","1","0","0","0","0","0","0","165","3","0",
"Unai López","esESP","MF","Rayo Vallecano","esLa Liga","30-031","1995","8.2","559","512","44","22","0","3","28","2","20","6","10","2","482","3","10",
"Dachi Lordkipanidze","geGEO","MF","Cremonese","itSerie A","20-267","2005","0.3","7","7","0","0","0","0","0","0","0","0","0","0","5","0","0",
"Lorran","brBRA","MF","Pisa","itSerie A","19-149","2006","0.1","9","8","1","0","0","0","0","0","0","0","0","0","7","0","0",
"Iker Losada","esESP","MF,FW","Levante","esLa Liga","24-121","2001","0.4","19","18","1","0","0","0","0","0","0","0","0","0","12","0","0",
"Tom Louchet","frFRA","DF,MF","Nice","frLigue 1","22-210","2003","5.3","195","167","27","9","1","0","18","10","5","4","1","0","140","1","4",
"Marius Louer","frFRA","DF","Angers","frLigue 1","18-264","2007","0.1","13","11","2","1","0","0","2","1","0","0","0","0","11","0","0",
"Sandi Lovrić","siSVN","MF","Udinese","itSerie A","27-247","1998","1.2","70","62","8","1","1","0","9","1","6","2","3","0","55","0","1",
"Pol Lozano","esESP","MF","Espanyol","esLa Liga","26-055","1999","10.4","411","393","17","12","2","2","9","5","0","0","0","0","354","1","5",
"Sergio Lozano","esESP","MF","Levante","esLa Liga","26-251","1999","0.1","7","6","1","1","0","0","0","0","0","0","0","0","7","0","0",
"Lucas","brBRA","DF","Burnley","engPremier League","24-251","2001","0.1","10","9","1","0","0","0","1","1","0","0","0","0","9","0","0",
"Lorenzo Lucca","itITA","FW","Napoli","itSerie A","25-081","2000","4.2","59","54","5","0","0","0","0","1","0","0","0","0","47","0","1",
"Jhon Lucumí","coCOL","DF","Bologna","itSerie A","27-157","1998","8.6","564","535","29","23","1","5","1","1","0","0","0","0","504","0","3",
"Oier Luengo","esESP","DF","Oviedo","esLa Liga","28-019","1997","1.5","50","48","2","1","0","1","0","1","0","0","0","0","42","0","2",
"Florentino Luís","ptPOR","MF","Burnley","engPremier League","26-103","1999","9.0","379","375","3","2","1","4","2","0","0","0","0","0","323","1","7",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","30-189","1995","9.2","394","338","55","8","2","1","30","47","0","0","0","0","299","1","3",
"José Luis Morales","esESP","MF,FW","Levante","esLa Liga","38-130","1987","2.9","101","97","4","0","0","0","4","3","0","0","0","0","75","0","5",
"Douglas Luiz","brBRA","MF","Nott'ham Forest","engPremier League","27-205","1998","2.1","120","102","18","10","0","0","8","0","6","4","1","0","102","0","2",
"Castello Lukeba","frFRA","DF","RB Leipzig","deBundesliga","22-348","2002","11.0","742","681","60","25","1","5","3","0","0","0","0","0","664","1","3",
"Dodi Lukebakio","beBEL","FW,MF","Sevilla","esLa Liga","28-067","1997","2.0","84","76","7","4","1","0","10","1","2","2","0","0","68","1","2",
"Saša Lukić","rsSRB","MF","Fulham","engPremier League","29-109","1996","7.8","293","238","54","13","1","1","35","0","24","17","6","0","237","1","6",
"Kristoffer Lund","usUSA","DF","Köln","deBundesliga","23-200","2002","8.5","388","314","74","8","0","1","17","66","0","0","0","0","293","0","7",
"Sebastiano Luperto","itITA","DF","Cagliari","itSerie A","29-085","1996","10.0","437","382","55","21","0","0","0","3","0","0","0","0","391","0","1",
"Mateus Lusuardi","brBRA","DF","Pisa","itSerie A","21-326","2004","2.2","80","74","6","0","0","0","1","0","0","0","0","0","65","0","0",
"Zito Luvumbo","aoANG","FW,MF","Cagliari","itSerie A","23-266","2002","2.3","36","34","2","0","0","0","3","1","0","0","0","0","27","0","3",
"Charalampos Lykogiannis","grGRE","DF","Bologna","itSerie A","32-039","1993","3.9","249","178","69","14","0","4","29","43","12","1","9","0","180","2","3",
"Senne Lynen","beBEL","MF","Werder Bremen","deBundesliga","26-284","1999","10.8","532","510","20","19","1","5","2","1","0","0","0","0","464","2","7",
"Mathias Løvik","noNOR","DF","Parma","itSerie A","21-359","2003","5.2","163","140","23","2","0","0","15","21","0","0","0","0","119","0","3",
"Ian Maatsen","nlNED","DF","Aston Villa","engPremier League","23-265","2002","2.5","178","153","25","1","0","0","16","20","4","1","3","0","146","0","4",
"Alexis Mac Allister","arARG","MF","Liverpool","engPremier League","26-341","1998","8.1","409","392","16","5","3","1","7","0","2","2","0","0","348","1","7",
"Deiver Machado","coCOL","DF","Lens","frLigue 1","32-089","1993","3.0","121","95","26","2","0","1","5","24","0","0","0","0","100","0","1",
"Koki Machida","jpJPN","DF","Hoffenheim","deBundesliga","28-097","1997","0.5","36","36","0","0","0","0","0","0","0","0","0","0","32","0","0",
"Lanroy Machine","frFRA","FW,MF","Angers","frLigue 1","20-048","2005","2.1","48","46","0","0","1","0","2","0","0","0","0","0","37","2","2",
"Shuto Machino","jpJPN","FW,MF","Gladbach","deBundesliga","26-061","1999","4.8","123","107","16","0","0","0","1","11","0","0","0","0","84","0","7",
"Brian Madjo","luLUX","FW","Metz","frLigue 1","16-322","2009","1.7","15","14","1","0","0","0","0","0","0","0","0","0","8","0","3",
"Noni Madueke","engENG","FW","Arsenal","engPremier League","23-265","2002","3.5","127","115","11","0","0","0","26","1","10","10","0","0","76","1","7",
"Pablo Maffeo","esESP","DF","Mallorca","esLa Liga","28-141","1997","9.3","394","309","85","6","0","2","24","79","0","0","0","0","281","0","15",
"Gabriel Magalhães","brBRA","DF","Arsenal","engPremier League","27-346","1997","11.0","702","668","32","12","2","2","2","1","0","0","0","0","628","2","3",
"Soungoutou Magassa","frFRA","MF","West Ham","engPremier League","22-053","2003","2.1","83","82","1","0","0","1","1","1","0","0","0","0","70","0","4",
"Hugo Magnetti","frFRA","MF","Brest","frLigue 1","27-184","1998","10.5","428","414","12","7","1","1","3","3","0","0","0","0","360","2","9",
"Frank Magri","cmCMR","FW,MF","Toulouse","frLigue 1","26-087","1999","12.2","201","193","7","0","2","0","14","0","0","0","0","0","141","1","10",
"Harry Maguire","engENG","DF","Manchester Utd","engPremier League","32-270","1993","3.8","160","158","2","1","0","0","1","0","0","0","0","0","133","0","1",
"Arne Maier","deGER","DF","Augsburg","deBundesliga","26-326","1999","0.0","8","6","2","0","0","0","1","2","0","0","0","0","5","0","0",
"Mike Maignan","frFRA","GK","Milan","itSerie A","30-150","1995","11.6","443","365","75","28","0","0","0","0","0","0","0","0","339","3","0",
"Linton Maina","deGER","DF,FW","Köln","deBundesliga","26-160","1999","2.5","89","87","2","1","0","0","7","1","0","0","0","0","73","0","4",
"Patrick Mainka","deGER","DF","Heidenheim","deBundesliga","31-024","1994","12.0","519","501","17","12","0","0","0","5","0","0","0","0","459","1","5",
"Kobbie Mainoo","engENG","MF","Manchester Utd","engPremier League","20-225","2005","2.0","103","98","5","4","1","0","4","0","1","0","0","0","88","0","3",
"Ainsley Maitland-Niles","engENG","DF,FW","Lyon","frLigue 1","28-093","1997","12.8","609","519","86","13","0","1","26","73","0","0","0","0","508","4","10",
"Radosław Majecki","plPOL","GK","Brest","frLigue 1","26-014","1999","9.6","342","241","99","38","0","2","0","0","0","0","0","0","244","2","0",
"Lovro Majer","hrCRO","MF","Wolfsburg","deBundesliga","27-317","1998","4.8","191","185","5","2","3","0","9","1","2","1","1","0","154","1","7",
"Hamidou Makalou","mlMLI","MF,FW","Brest","frLigue 1","19-138","2006","1.7","67","62","5","0","1","0","6","0","5","3","2","0","47","0","3",
"Jean-Victor Makengo","frFRA","MF","Lorient","frLigue 1","27-171","1998","4.5","151","150","1","1","1","0","7","0","0","0","0","0","121","0","4",
"Jordy Makengo","frFRA","DF","Freiburg","deBundesliga","24-119","2001","7.3","324","293","31","6","0","0","18","25","0","0","0","0","256","0","4",
"Andrija Maksimović","rsSRB","MF,FW","RB Leipzig","deBundesliga","18-178","2007","0.3","13","13","0","0","0","1","0","0","0","0","0","0","13","0","0",
"Said El Mala","deGER","FW,MF","Köln","deBundesliga","19-096","2006","5.6","146","136","8","0","0","1","13","6","0","0","0","0","95","2","12",
"Julián Malatini","arARG","DF","Werder Bremen","deBundesliga","24-183","2001","1.0","35","28","7","1","0","0","1","6","0","0","0","0","24","0","2",
"Daniel Maldini","itITA","MF","Atalanta","itSerie A","24-050","2001","2.1","71","66","4","2","0","1","4","0","1","1","0","0","50","1","1",
"Youssef Maleh","maMAR","MF","Lecce","itSerie A","27-100","1998","0.5","22","20","1","0","0","0","2","1","0","0","0","0","16","1","2",
"Donyell Malen","nlNED","FW","Aston Villa","engPremier League","26-325","1999","4.3","71","61","8","0","0","0","4","0","3","0","0","0","54","2","3",
"Ruslan Malinovskyi","uaUKR","MF","Genoa","itSerie A","32-210","1993","8.6","410","378","31","9","1","11","16","3","9","4","5","0","331","1","5",
"Lennard Maloney","usUSA","DF,MF","Mainz 05","deBundesliga","26-053","1999","3.0","117","112","5","1","0","0","2","0","0","0","0","0","93","0","2",
"Pape Mamadou Sy","snSEN","GK","Metz","frLigue 1","28-212","1997","0.8","29","18","11","3","0","0","0","0","0","0","0","0","14","0","0",
"Giorgi Mamardashvili","geGEO","GK","Liverpool","engPremier League","25-062","2000","5.0","201","167","34","9","0","0","0","0","0","0","0","0","156","0","0",
"Felix Mambimbi","chSUI","FW,MF","Le Havre","frLigue 1","24-316","2001","2.9","60","57","1","0","1","0","3","0","0","0","0","0","40","2","2",
"Gianluca Mancini","itITA","DF","Roma","itSerie A","29-227","1996","11.9","612","564","47","36","1","3","9","10","0","0","0","0","526","1","5",
"Reinildo Mandava","mzMOZ","DF,MF","Sunderland","engPremier League","31-313","1994","9.4","399","351","47","1","0","1","12","46","0","0","0","0","331","1","7",
"Aïssa Mandi","dzALG","DF","Lille","frLigue 1","34-039","1991","9.8","684","612","70","28","2","3","7","18","0","0","0","0","609","2","4",
"Rolando Mandragora","itITA","MF","Fiorentina","itSerie A","28-154","1997","9.6","378","317","58","22","2","1","31","1","25","12","10","0","277","3","2",
"Filippo Mane","itITA","DF","Dortmund","deBundesliga","20-267","2005","0.9","67","63","4","3","0","1","0","1","0","0","0","0","61","0","2",
"Mateus Mane","ptPOR","FW","Wolves","engPremier League","18-075","2007","0.2","7","6","1","0","0","0","0","0","0","0","0","0","6","0","1",
"Johan Manzambi","chSUI","MF","Freiburg","deBundesliga","20-047","2005","7.7","353","332","18","6","3","1","9","5","0","0","0","0","302","3","7",
"Sekou Mara","frFRA","FW","Auxerre","frLigue 1","23-123","2002","5.9","106","97","9","1","0","0","0","0","0","0","0","0","78","0","4",
"Alessandro Marcandalli","itITA","DF","Genoa","itSerie A","23-036","2002","5.6","222","207","14","8","0","0","0","6","0","0","0","0","179","1","3",
"Marcão","brBRA","DF","Sevilla","esLa Liga","29-178","1996","9.2","396","384","9","7","0","2","1","0","0","0","0","0","344","3","3",
"Vincent Marchetti","frFRA","MF","Paris FC","frLigue 1","28-149","1997","5.6","227","222","4","3","1","0","0","1","0","0","0","0","198","1","0",
"Pablo Marí","esESP","DF","Fiorentina","itSerie A","32-091","1993","7.1","332","297","34","13","0","0","0","4","0","0","0","0","303","1","1",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","30-314","1995","5.0","314","300","14","14","0","1","0","0","0","0","0","0","277","0","3",
"Mariano","doDOM","FW","Alavés","esLa Liga","32-121","1993","3.1","43","41","2","0","0","0","3","1","0","0","0","0","26","0","0",
"Luca Marianucci","itITA","DF","Napoli","itSerie A","21-130","2004","1.0","102","100","2","2","0","0","0","0","0","0","0","0","100","0","0",
"Rafa Marín","esESP","DF","Villarreal","esLa Liga","23-195","2002","9.9","611","585","26","15","0","3","0","3","0","0","0","0","563","0","1",
"Marius Marin","roROU","MF","Pisa","itSerie A","27-092","1998","6.2","169","161","7","6","1","2","7","0","0","0","0","0","117","1","5",
"Pablo Marín","esESP","MF","Real Sociedad","esLa Liga","22-150","2003","6.2","184","174","10","0","2","0","6","6","0","0","0","0","146","0","6",
"João Mário Lopes","ptPOR","DF","Juventus","itSerie A","25-331","2000","2.7","131","107","23","3","0","1","5","20","0","0","0","0","100","1","7",
"Guillermo Maripán","clCHI","DF","Torino","itSerie A","31-208","1994","10.2","388","355","32","14","0","0","2","2","0","0","0","0","336","1","6",
"Omar Marmoush","egEGY","FW,MF","Manchester City","engPremier League","26-296","1999","2.1","58","57","1","1","2","0","2","0","0","0","0","0","48","0","5",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","31-200","1994","4.5","389","374","15","5","0","1","1","10","0","0","0","0","366","0","0",
"Callum Marshall","nirNIR","FW","West Ham","engPremier League","21-002","2004","0.7","4","3","1","0","0","0","0","0","0","0","0","0","2","0","1",
"Eric Martel","deGER","MF,DF","Köln","deBundesliga","23-215","2002","11.5","593","573","19","14","1","0","3","4","0","0","0","0","515","1","11",
"Aarón Martín","esESP","DF","Genoa","itSerie A","28-222","1997","9.4","507","351","154","36","2","1","76","88","30","15","13","0","360","2","9",
"Gerard Martín","esESP","DF","Barcelona","esLa Liga","23-333","2002","6.4","551","498","51","7","0","2","8","40","0","0","0","0","483","2","6",
"Iván Martín","esESP","MF","Girona","esLa Liga","26-289","1999","9.8","512","505","6","5","2","2","3","1","0","0","0","0","441","1","5",
"Jon Martin","esESP","DF","Real Sociedad","esLa Liga","19-221","2006","5.0","231","225","5","5","0","2","0","0","0","0","0","0","205","1","1",
"Mario Martín","esESP","MF","Getafe","esLa Liga","21-270","2004","9.2","228","220","3","3","0","2","6","0","0","0","0","0","166","5","7",
"Gabriel Martinelli","brBRA","FW,MF","Arsenal","engPremier League","24-165","2001","2.4","39","35","3","2","0","1","6","0","1","1","0","0","23","1","3",
"Arnau Martinez","esESP","DF,MF","Girona","esLa Liga","22-219","2003","8.6","494","428","63","19","0","0","18","44","0","0","0","0","405","3","8",
"Emiliano Martínez","arARG","GK","Aston Villa","engPremier League","33-089","1992","10.0","417","352","63","29","1","1","0","0","0","0","0","0","321","2","1",
"Josep Martinez","esESP","GK","Inter","itSerie A","27-187","1998","2.0","71","56","14","5","0","0","0","0","0","0","0","0","55","1","0",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","28-100","1997","9.8","232","214","17","1","1","2","7","3","0","0","0","0","174","1","8",
"Pablo Martínez","esESP","MF","Levante","esLa Liga","27-281","1998","5.8","199","180","18","11","2","4","15","0","7","4","1","0","143","1","3",
